id,fragment,book,chapter,first_verse,suffix,tags,entire,active,user_id,score,last_reviewed
807,Go therefore and make disciples of all the nations,Matthew,28,19,20,[],"Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age.” Amen.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
434,anti-timid,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear and timidity, but of power, love, and self-discipline.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,21,2024-03-13 12:52:31.526
397,city with foundations,Hebrews,11,10,"","[""Brotherhood"",""City""]","for he waited for the city which has foundations, whose builder and maker is God.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,30,2024-03-11 22:07:02.508
615,one body / ROM,Romans,12,5,"",[],"so we, being many, are one body in Christ, and individually members of one another.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,17,2024-03-09 00:09:43.735
332,ask and you will receive,Matthew,7,7,"","[""""]",Ask and it will be given to you.  Seek and you will find.  Knock and it will be opened to you.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,51,2024-03-17 18:43:15.208
545,lean not on your own understanding,Proverbs,3,5,-6,[],"Trust in the Lord with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall direct your paths.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,6,2024-02-23 01:58:21.397
620,lean not on your own understanding,Proverbs,3,5,-6,[],"Trust in the Lord with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall direct your paths.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,11,2024-03-03 03:26:39.359
808,all things are possible to him who believes,Mark,9,23,"",[]," Jesus said to him, “If you can believe, all things are possible to him who believes.”",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
749,everlasting name,Isaiah,56,5,"",[],"Even to them I will give in My house
And within My walls a place and a name
Better than that of sons and daughters;
I will give them an everlasting name
That shall not be cut off.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,9,2024-03-09 20:03:14.562
809,for God so loved the world,John,3,16,"",[],"For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
547,You are the light of the world,Matthew,5,14,"",[],You are the light of the world. A city that is set on a hill cannot be hidden.,t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,3,2024-02-22 04:09:37.324
750,outsiders on the mountain,Isaiah,56,7,"","[""Fitting In"",""Outside""]","Even them I will bring to My holy mountain,
And make them joyful in My house of prayer.
Their burnt offerings and their sacrifices
Will be accepted on My altar;
For My house shall be called a house of prayer for all nations.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-15 11:00:01.009
543,those who wait on the Lord shall renew their strength,Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,8,2024-02-20 18:38:25.826
621,I know the thoughts that I think toward you,Jeremiah,29,11,"",[],"For I know the thoughts that I think toward you, says the Lord, thoughts of peace and not of evil, to give you a future and a hope",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,13,2024-02-27 21:40:34.993
549,Go therefore and make disciples of all the nations,Matthew,28,19,20,[],"Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age.” Amen.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
550,all things are possible to him who believes,Mark,9,23,"",[]," Jesus said to him, “If you can believe, all things are possible to him who believes.”",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
551,for God so loved the world,John,3,16,"",[],"For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
748,not a dry tree ,Isaiah,56,3,"",[],"Do not let the son of the foreigner
Who has joined himself to the LORD
Speak, saying,
“The LORD has utterly separated me from His people”;
Nor let the eunuch say,
“Here I am, a dry tree.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,12,2024-03-09 20:10:43.913
618,those who wait on the Lord shall renew their strength,Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,2,2024-03-03 03:24:43.478
810,let not your hearts be troubled,John,14,27,"",[],"Peace I leave with you, My peace I give to you; not as the world gives do I give to you. Let not your heart be troubled, neither let it be afraid.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
548,"Come to Me, all you who labor",Matthew,11,28,"",[],"Come to Me, all you who labor and are heavy laden, and I will give you rest.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,1,2024-02-20 18:38:33.126
544,the Lord is my shepherd I shall not want,Psalm,23,1,"",[],"The Lord is my shepherd;
I shall not want.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,7,2024-02-13 03:37:02.714
610,sins remembered no more / NT,Hebrews,10,17,"",[],"NT then He adds, “Their sins and their lawless deeds I will remember no more.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,20,2024-02-22 01:28:28.77
619,the Lord is my shepherd I shall not want,Psalm,23,1,"",[],"The Lord is my shepherd;
I shall not want.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,14,2024-02-20 02:33:43.892
811,all things work together for good to those who love God,Romans,8,28,"",[],"And we know that all things work together for good to those who love God, to those who are the called according to His purpose.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
812,nothing will be able to separate us from the love of God,Romans,8,39,"",[],"nor height nor depth, nor any other created thing, shall be able to separate us from the love of God which is in Christ Jesus our Lord.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
546,I know the thoughts that I think toward you,Jeremiah,29,11,"",[],"For I know the thoughts that I think toward you, says the Lord, thoughts of peace and not of evil, to give you a future and a hope",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,4,2024-02-20 18:38:22.811
813,love is patient and kind,1 Corinthians,13,4,-6,[],"Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up; does not behave rudely, does not seek its own, is not provoked, thinks no evil; does not rejoice in iniquity, but rejoices in the truth;",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
629,nothing will be able to separate us from the love of God,Romans,8,39,"",[],"nor height nor depth, nor any other created thing, shall be able to separate us from the love of God which is in Christ Jesus our Lord.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,1,2024-03-03 03:04:27.212
552,let not your hearts be troubled,John,14,27,"",[],"Peace I leave with you, My peace I give to you; not as the world gives do I give to you. Let not your heart be troubled, neither let it be afraid.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
553,all things work together for good to those who love God,Romans,8,28,"",[],"And we know that all things work together for good to those who love God, to those who are the called according to His purpose.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
554,nothing will be able to separate us from the love of God,Romans,8,39,"",[],"nor height nor depth, nor any other created thing, shall be able to separate us from the love of God which is in Christ Jesus our Lord.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
555,love is patient and kind,1 Corinthians,13,4,-6,[],"Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up; does not behave rudely, does not seek its own, is not provoked, thinks no evil; does not rejoice in iniquity, but rejoices in the truth;",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
556,Let all that you do be done with love,1 Corinthians,16,14,"",[],Let all that you do be done with love.,t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
557,walk by faith / not by sight,2 Corinthians,5,7,"",[],"For we walk by faith, not by sight.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
558,I have been crucified with Christ,Galatians,2,20,"",[],"I have been crucified with Christ; it is no longer I who live, but Christ lives in me; and the life which I now live in the flesh I live by faith in the Son of God, who loved me and gave Himself for me.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
559,For by grace you have been saved through faith,Ephesians,2,8,-9,[],"For by grace you have been saved through faith, and that not of yourselves; it is the gift of God, not of works, lest anyone should boast.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
560,I can do all things through Christ who strengthens me,Philippians,4,13,"",[],I can do all things through Christ who strengthens me.,t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
562,faith is the substance of things hoped for,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
563,"My brethren, count it all joy when you fall into various trials",James,1,2,-4,[],"My brethren, count it all joy when you fall into various trials, knowing that the testing of your faith produces patience. But let patience have its perfect work, that you may be perfect and complete, lacking nothing.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
564,"casting all your care upon Him, for He cares for you",1 Peter,5,7,"",[],"casting all your care upon Him, for He cares for you.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
565,There is no fear in love but perfect love casts out fear,1 John,4,18,"",[],"There is no fear in love; but perfect love casts out fear, because fear involves torment. But he who fears has not been made perfect in love.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
566,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
631,Let all that you do be done with love,1 Corinthians,16,14,"",[],Let all that you do be done with love.,t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
632,walk by faith / not by sight,2 Corinthians,5,7,"",[],"For we walk by faith, not by sight.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
633,I have been crucified with Christ,Galatians,2,20,"",[],"I have been crucified with Christ; it is no longer I who live, but Christ lives in me; and the life which I now live in the flesh I live by faith in the Son of God, who loved me and gave Himself for me.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
634,For by grace you have been saved through faith,Ephesians,2,8,-9,[],"For by grace you have been saved through faith, and that not of yourselves; it is the gift of God, not of works, lest anyone should boast.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
627,let not your hearts be troubled,John,14,27,"",[],"Peace I leave with you, My peace I give to you; not as the world gives do I give to you. Let not your heart be troubled, neither let it be afraid.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,2024-03-03 03:26:52.601
814,Let all that you do be done with love,1 Corinthians,16,14,"",[],Let all that you do be done with love.,t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
561,for God has not given us a spirit of fear,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear, but of power and of love and of a sound mind.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
395,born for adversity,Proverbs,17,17,"",[],A friend loves at all times and a brother is born for adversity.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,64,2024-02-18 03:25:51.544
626,for God so loved the world,John,3,16,"",[],"For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,13,2024-02-20 02:46:47.943
625,all things are possible to him who believes,Mark,9,23,"",[]," Jesus said to him, “If you can believe, all things are possible to him who believes.”",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,11,2024-02-20 02:33:20.458
628,all things work together for good to those who love God,Romans,8,28,"",[],"And we know that all things work together for good to those who love God, to those who are the called according to His purpose.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,2024-03-03 03:04:44.437
623,"Come to Me, all you who labor",Matthew,11,28,"",[],"Come to Me, all you who labor and are heavy laden, and I will give you rest.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,2024-03-03 03:04:37.698
630,love is patient and kind,1 Corinthians,13,4,-6,[],"Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up; does not behave rudely, does not seek its own, is not provoked, thinks no evil; does not rejoice in iniquity, but rejoices in the truth;",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,2024-02-25 00:28:30.826
567,Hannah sang,1 Samuel,2,1,"",[]," And Hannah sang and said:
My heart rejoices in the Lord;
My horn is exalted in the Lord.
I smile at my enemies,
Because I rejoice in Your salvation.",t,user_2Yy3pAZKhG1BDfPMDVJiepPIeOp,0,
635,I can do all things through Christ who strengthens me,Philippians,4,13,"",[],I can do all things through Christ who strengthens me.,t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
636,for God has not given us a spirit of fear,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear, but of power and of love and of a sound mind.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
637,faith is the substance of things hoped for,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
638,"My brethren, count it all joy when you fall into various trials",James,1,2,-4,[],"My brethren, count it all joy when you fall into various trials, knowing that the testing of your faith produces patience. But let patience have its perfect work, that you may be perfect and complete, lacking nothing.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
639,"casting all your care upon Him, for He cares for you",1 Peter,5,7,"",[],"casting all your care upon Him, for He cares for you.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
640,There is no fear in love but perfect love casts out fear,1 John,4,18,"",[],"There is no fear in love; but perfect love casts out fear, because fear involves torment. But he who fears has not been made perfect in love.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
641,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
815,walk by faith / not by sight,2 Corinthians,5,7,"",[],"For we walk by faith, not by sight.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
651,those who wait on the Lord shall renew their strength,Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
652,the Lord is my shepherd I shall not want,Psalm,23,1,"",[],"The Lord is my shepherd;
I shall not want.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
653,lean not on your own understanding,Proverbs,3,5,-6,[],"Trust in the Lord with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall direct your paths.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
654,I know the thoughts that I think toward you,Jeremiah,29,11,"",[],"For I know the thoughts that I think toward you, says the Lord, thoughts of peace and not of evil, to give you a future and a hope",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
655,You are the light of the world,Matthew,5,14,"",[],You are the light of the world. A city that is set on a hill cannot be hidden.,t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
656,"Come to Me, all you who labor",Matthew,11,28,"",[],"Come to Me, all you who labor and are heavy laden, and I will give you rest.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
657,Go therefore and make disciples of all the nations,Matthew,28,19,20,[],"Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age.” Amen.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
658,all things are possible to him who believes,Mark,9,23,"",[]," Jesus said to him, “If you can believe, all things are possible to him who believes.”",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
659,for God so loved the world,John,3,16,"",[],"For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
660,let not your hearts be troubled,John,14,27,"",[],"Peace I leave with you, My peace I give to you; not as the world gives do I give to you. Let not your heart be troubled, neither let it be afraid.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
661,all things work together for good to those who love God,Romans,8,28,"",[],"And we know that all things work together for good to those who love God, to those who are the called according to His purpose.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
662,nothing will be able to separate us from the love of God,Romans,8,39,"",[],"nor height nor depth, nor any other created thing, shall be able to separate us from the love of God which is in Christ Jesus our Lord.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
663,love is patient and kind,1 Corinthians,13,4,-6,[],"Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up; does not behave rudely, does not seek its own, is not provoked, thinks no evil; does not rejoice in iniquity, but rejoices in the truth;",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
664,Let all that you do be done with love,1 Corinthians,16,14,"",[],Let all that you do be done with love.,t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
665,walk by faith / not by sight,2 Corinthians,5,7,"",[],"For we walk by faith, not by sight.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
666,I have been crucified with Christ,Galatians,2,20,"",[],"I have been crucified with Christ; it is no longer I who live, but Christ lives in me; and the life which I now live in the flesh I live by faith in the Son of God, who loved me and gave Himself for me.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
667,For by grace you have been saved through faith,Ephesians,2,8,-9,[],"For by grace you have been saved through faith, and that not of yourselves; it is the gift of God, not of works, lest anyone should boast.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
668,I can do all things through Christ who strengthens me,Philippians,4,13,"",[],I can do all things through Christ who strengthens me.,t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
669,for God has not given us a spirit of fear,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear, but of power and of love and of a sound mind.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
816,I have been crucified with Christ,Galatians,2,20,"",[],"I have been crucified with Christ; it is no longer I who live, but Christ lives in me; and the life which I now live in the flesh I live by faith in the Son of God, who loved me and gave Himself for me.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
757,stronghold In day of trouble,Nahum,1,7,"",[],"The LORD is good,
A stronghold in the day of trouble;
And He knows those who trust in Him.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,12,2024-03-18 21:26:17.921
642,wind blows where it wishes,John,3,8,"",[],"The wind blows where it wishes, and you hear the sound of it, but cannot tell where it comes from and where it goes. So is everyone who is born of the Spirit.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,9,2024-03-11 21:41:24.937
756,trust in the Lord,Proverbs,3,5,-6,[],"Trust in the LORD with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall directfn your paths.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-20 22:17:11.045
755,peace beyond understanding ,Philippians,4,7,"",[],"and the peace of God, which surpasses all understanding, will guard your hearts and minds through Christ Jesus.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,4,2024-03-18 21:24:24.945
817,For by grace you have been saved through faith,Ephesians,2,8,-9,[],"For by grace you have been saved through faith, and that not of yourselves; it is the gift of God, not of works, lest anyone should boast.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
818,I can do all things through Christ who strengthens me,Philippians,4,13,"",[],I can do all things through Christ who strengthens me.,t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
754,under my feet / Ps,Psalm,18,38,"",[],"I have wounded them,
So that they could not rise;
They have fallen under my feet.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,10,2024-03-20 16:59:00.092
474,power over God,Hosea,12,3,-5,[],"He took his brother by the heel in the womb,
And in his strength he struggled with God.
Yes, he struggled with the Angel and prevailed;
He wept, and sought favor from Him.
He found Him in Bethel,
And there He spoke to us—
That is, the LORD God of hosts.
The LORD is His memorable name.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,22,2024-03-09 00:01:16.056
758,2 or 3,Matthew,18,20,"",[],"For where two or three are gathered together in My name, I am there in the midst of them.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,1,2024-03-20 22:32:44.519
649,"",Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,user_2YsHX5Hk2r2W4RLfmEnGHHGuf05,0,
366,His brother ,Matthew,12,50,"",[],Whoever does the will of my father in heaven is my brother.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,54,2024-02-28 22:18:43.309
483,faith = things unseen,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,29,2024-03-14 00:57:37.673
819,for God has not given us a spirit of fear,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear, but of power and of love and of a sound mind.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
820,faith is the substance of things hoped for,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
670,faith is the substance of things hoped for,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
671,"My brethren, count it all joy when you fall into various trials",James,1,2,-4,[],"My brethren, count it all joy when you fall into various trials, knowing that the testing of your faith produces patience. But let patience have its perfect work, that you may be perfect and complete, lacking nothing.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
672,"casting all your care upon Him, for He cares for you",1 Peter,5,7,"",[],"casting all your care upon Him, for He cares for you.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
673,There is no fear in love but perfect love casts out fear,1 John,4,18,"",[],"There is no fear in love; but perfect love casts out fear, because fear involves torment. But he who fears has not been made perfect in love.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
674,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
675,those who wait on the Lord shall renew their strength,Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
676,the Lord is my shepherd I shall not want,Psalm,23,1,"",[],"The Lord is my shepherd;
I shall not want.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
677,lean not on your own understanding,Proverbs,3,5,-6,[],"Trust in the Lord with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall direct your paths.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
678,I know the thoughts that I think toward you,Jeremiah,29,11,"",[],"For I know the thoughts that I think toward you, says the Lord, thoughts of peace and not of evil, to give you a future and a hope",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
303,fearfully and wonderfully made,Psalm,139,14,"","[""""]","I will praise you, for I am fearfully and wonderfully made!  Wonderful are your works; my soul knows it very well!",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,66,2024-03-06 12:26:54.407
644,favor in eyes of God and man/ pub,Proverbs,3,4,"",[],"And so find favor and high esteem
In the sight of God and man.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,14,2024-03-20 12:56:04.025
752,clanging gong,1 Corinthians,13,1,"","[""Apathy""]","Though I speak with the tongues of men and of angels, but have not love, I have become sounding brass or a clanging cymbal.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,16,2024-03-15 10:53:03.127
302,in your midst,Zephaniah,3,17,"","[""""]","The LORD your God is in your midst, a mighty warrior who will save!  He will rejoice over you with gladness.  He will quiet you by His love.  He will exult over you with loud singing!",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,67,2024-02-19 12:44:28.173
753,God who sees,Genesis,16,13,"","[""He Sees Me""]","Then she called the name of the Lord who spoke to her, You-Are-[a]the-God-Who-Sees; for she said, “Have I also here [b]seen Him who sees me?”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-20 01:45:20.263
646,favor in eyes of God and men Dan,Daniel,1,9,"",[],Now God had brought Daniel into the favor and goodwill of the chief of the eunuchs.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,16,2024-03-09 00:04:10.546
541,don't weed too early,Matthew,13,29,-30,"[""Messyness""]","But he said, ‘No, lest while you gather up the tares you also uproot the wheat with them.
Let both grow together until the harvest, and at the time of harvest I will say to the reapers, “First gather tolgether the tares and bind them in bundles to burn them, but gather the wheat into my barn",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,15,2024-03-18 21:14:08.992
490,live by faith / Rom,Romans,1,17,"",[],"For in it the righteousness of God is revealed from faith to faith; as it is written, “The just shall live by faith.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-09 00:04:06.813
821,"My brethren, count it all joy when you fall into various trials",James,1,2,-4,[],"My brethren, count it all joy when you fall into various trials, knowing that the testing of your faith produces patience. But let patience have its perfect work, that you may be perfect and complete, lacking nothing.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
822,"casting all your care upon Him, for He cares for you",1 Peter,5,7,"",[],"casting all your care upon Him, for He cares for you.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
823,There is no fear in love but perfect love casts out fear,1 John,4,18,"",[],"There is no fear in love; but perfect love casts out fear, because fear involves torment. But he who fears has not been made perfect in love.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
824,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
248,He has told you,Micah,6,8,"","[""God's will""]","He has told you, O man, what is good; and what does the Lord require of you, but to do justly, to love mercy, and to walk humbly with your God.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,66,2024-03-15 11:02:28.413
521,Jesus was raised and seated far above,Ephesians,1,20,-21,"[""Highest Name"",""Victory ""]","which He worked in Christ when He raised Him from the dead and seated Him at His right hand in the heavenly places, far above all principality and power and might and dominion, and every name that is named, not only in this age but also in that which is to come.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,13,2024-03-14 12:53:12.454
825,those who wait on the Lord shall renew their strength,Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
679,You are the light of the world,Matthew,5,14,"",[],You are the light of the world. A city that is set on a hill cannot be hidden.,t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
680,"Come to Me, all you who labor",Matthew,11,28,"",[],"Come to Me, all you who labor and are heavy laden, and I will give you rest.",t,user_2bSIyP8P3kvN58KmmmGdBvZ4n5h,0,
